id,title,category,price_inr,price_usd,original_price_usd,sizes,materials,description
"stoffa_7535334916255","Classic Low K Wedge Antique Gold","Low Wedges - 2.5 inch",4100,82,103,"Antique gold / 36 / Vegan Leather; Antique gold / 37 / Vegan Leather; Antique gold / 38 / Vegan Leather; Antique gold / 39 / Vegan Leather; Antique gold / 40 / Vegan Leather; Antique gold / 41 / Vegan Leather; Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535333605535","Classic Low K Wedge Taupe","Low Wedges - 2.5 inch",4100,82,103,"Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Antique gold / 36 / Vegan Leather; Antique gold / 37 / Vegan Leather; Antique gold / 38 / Vegan Leather; Antique gold / 39 / Vegan Leather; Antique gold / 40 / Vegan Leather; Antique gold / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535332393119","Classic Low K Wedge Camel","Low Wedges - 2.5 inch",4100,82,103,"Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Antique gold / 36 / Vegan Leather; Antique gold / 37 / Vegan Leather; Antique gold / 38 / Vegan Leather; Antique gold / 39 / Vegan Leather; Antique gold / 40 / Vegan Leather; Antique gold / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535330721951","Classic Low K Wedge Rose Gold","Low Wedges - 2.5 inch",4100,82,103,"Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Antique gold / 36 / Vegan Leather; Antique gold / 37 / Vegan Leather; Antique gold / 38 / Vegan Leather; Antique gold / 39 / Vegan Leather; Antique gold / 40 / Vegan Leather; Antique gold / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 4.5 inches, 3.5   inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535329378463","Classic Low K Wedge Rose Antique","Low Wedges - 2.5 inch",4100,82,103,"Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535324168351","Classic Low K Wedge Pewter","Low Wedges - 2.5 inch",4100,82,103,"Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Antique gold / 36 / Vegan Leather; Antique gold / 37 / Vegan Leather; Antique gold / 38 / Vegan Leather; Antique gold / 39 / Vegan Leather; Antique gold / 40 / Vegan Leather; Antique gold / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535323971743","Classic Low K Wedge Slate","Low Wedges - 2.5 inch",4100,82,103,"Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535323087007","Classic Low K Wedge Champagne","Low Wedges - 2.5 inch",4100,82,103,"Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Antique gold / 36 / Vegan Leather; Antique gold / 37 / Vegan Leather; Antique gold / 38 / Vegan Leather; Antique gold / 39 / Vegan Leather; Antique gold / 40 / Vegan Leather; Antique gold / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 4.5 inches, 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7534876229791","Crystal Low Wedge Matte Silver","Low Wedges - 2.5 inch",4700,94,118,"Matte Silver / 36 / Vegan Leather; Matte Silver / 37 / Vegan Leather; Matte Silver / 38 / Vegan Leather; Matte Silver / 39 / Vegan Leather; Matte Silver / 40 / Vegan Leather; Matte Silver / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Pair our stylish crystal braided 2.25"" wedges with any formal and festive attire! The crystal embellishment blends beautifully with classic champagne or with matte silver to give you 2 elegant options. Also available in a 3.5"" wedge. Size Chart"
"stoffa_7534815379615","Multi Border Low Wedge","Low Wedges - 2.5 inch",4400,88,110,"Antique Gold / 36 / Vegan Leather; Antique Gold / 37 / Vegan Leather; Antique Gold / 38 / Vegan Leather; Antique Gold / 39 / Vegan Leather; Antique Gold / 40 / Vegan Leather; Antique Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Wear this beautifully designed K wedge with all your festive wear! The 2.25"" heel is delicately adorned with rows of embroidered borders in rich antique. This style is also available in a 3.5"" and 4.5"" wedge. Size Chart"
"stoffa_7534812299423","Crystal Higher K Wedge Champagne","High wedges - 3.5 inch",5200,104,130,"Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature 4.5'' high kolhapuri inspired wedge, rendered beautifully in striking crystal. Choose between champagne or silver to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire. This style is also available in 3.5 inch, 2 and a quarter inch as well as flats. Size Chart"
"stoffa_7534770061471","Crystal High K Wedge Champagne","High wedges - 3.5 inch",4600,92,115,"Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature 3.5'' high kolhapuri inspired wedge, rendered beautifully in striking crystal. Choose between champagne or silver to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire.This style is also available in 4.5 inches, 2 and a quarter inch as well as in flats.  Size Chart"
"stoffa_7534764195999","Classic K Block Heel Black","Heels",4700,94,118,"Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2.25 inch   kolhapuri inspired block heel. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches 3.5 inches, 2 1/4 inches, and as flats. Size Chart"
"stoffa_7534763704479","Classic K Block Heel Camel","Heels",4700,94,118,"Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2.25 inch   kolhapuri inspired block heel. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches 3.5 inches, 2 1/4 inches, and as flats. Size Chart"
"stoffa_7534762754207","Classic K Block Heel Maroon","Heels",4700,94,118,"Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2.25 inch kolhapuri inspired block heel. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 3.5 inches, 2.25 inches, and as flats. Size Chart"
"stoffa_7534165393567","PVC High Wedge","High wedges - 3.5 inch",4200,84,105,"Cork / 36 / Vegan Leather; Cork / 37 / Vegan Leather; Cork / 38 / Vegan Leather; Cork / 39 / Vegan Leather; Cork / 40 / Vegan Leather; Cork / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Contemporary and neutral, these PVC high wedges look elegant on your feet and complement any ensemble. Comfortable and light weight, this pair comes with a rubber non skid sole."
